datetime,road_name,traffic_volume,average_speed,temperature,weather,is_workday
2023-06-22 22:00:00,Broadway,432.0,28.68521236124939,,Rainy,False
2023-06-22 22:30:00,Park Ave,635.0,53.290786739890194,33.640570158322845,Cloudy,False
2023-06-22 23:00:00,Main St,244.0,40.26110352955186,23.508006783087787,Cloudy,True
2023-06-22 23:30:00,River Blvd,461.0,,24.653899042694572,Rainy,True
2023-06-23 00:00:00,Oak Rd,370.0,39.35055091622023,,Rainy,True
2023-06-23 00:30:00,Broadway,635.0,,24.94484190517911,Sunny,True
2023-06-23 01:00:00,Main St,667.0,,20.467180696202966,Cloudy,True
2023-06-23 01:30:00,Park Ave,265.0,38.39944576723599,18.23253215924975,Rainy,True
2023-06-23 02:00:00,Broadway,586.0,40.20528901765271,23.338806257188953,Sunny,True
2023-06-23 02:30:00,Park Ave,606.0,40.239875261755294,32.17229211754547,Cloudy,True
2023-06-23 03:00:00,Oak Rd,532.0,28.639406112293496,27.81575632654671,Sunny,True
2023-06-23 03:30:00,River Blvd,,35.180550803004834,31.09118464778369,Sunny,True
2023-06-23 04:00:00,Broadway,551.0,34.42023110580196,22.12456052327197,Cloudy,False
2023-06-23 04:30:00,Broadway,586.0,42.32513356386068,20.917558458757288,Sunny,True
2023-06-23 05:00:00,Oak Rd,390.0,31.8486171803004,22.424033427690116,Rainy,True
2023-06-23 05:30:00,Main St,620.0,38.499281258117094,27.568773308477844,Sunny,True
2023-06-23 06:00:00,River Blvd,520.0,36.338301884837215,30.10089997667532,Sunny,True
2023-06-23 06:30:00,Broadway,514.0,40.75829532785787,23.61766174996428,Cloudy,False
2023-06-23 07:00:00,River Blvd,556.0,54.68106268066198,17.977565160938095,Rainy,True
2023-06-23 07:30:00,Broadway,372.0,,29.870596881024053,Rainy,False
2023-06-23 08:00:00,River Blvd,,26.895009840675442,30.549381759667074,Rainy,True
2023-06-23 08:30:00,Park Ave,487.0,39.48161436020624,,Rainy,False
2023-06-23 09:00:00,Broadway,654.0,36.97131805428213,32.14386582075922,Sunny,False
2023-06-23 09:30:00,River Blvd,381.0,33.53400372460712,,Rainy,False
2023-06-23 10:00:00,Main St,517.0,61.53021388967867,20.382794541935265,Rainy,True
2023-06-23 10:30:00,Park Ave,428.0,34.732321943159185,25.10332109103922,Cloudy,False
2023-06-23 11:00:00,Park Ave,414.0,35.42563121801529,19.711390920527947,Rainy,False
2023-06-23 11:30:00,Main St,550.0,,29.58696830883585,Cloudy,False
2023-06-23 12:00:00,River Blvd,575.0,,19.119349684423767,Rainy,True
2023-06-23 12:30:00,Oak Rd,421.0,35.567017238396076,31.722835922860316,Sunny,True
2023-06-23 13:00:00,Main St,638.0,47.60604507659036,20.755189064802373,Rainy,True
2023-06-23 13:30:00,River Blvd,542.0,37.60564896745011,31.998840193359456,Cloudy,False
2023-06-23 14:00:00,Main St,,38.271836213666546,20.878738056067434,Rainy,False
2023-06-23 14:30:00,Main St,,31.946171497026228,13.186825416421406,Sunny,True
2023-06-23 15:00:00,Broadway,,15.669468514933914,25.705868130767353,Cloudy,False
2023-06-23 15:30:00,River Blvd,575.0,25.751266794935788,28.40541963591922,Sunny,False
2023-06-23 16:00:00,Oak Rd,430.0,28.953943949839037,,Rainy,True
2023-06-23 16:30:00,Broadway,498.0,44.19003773866448,32.9253689670486,Rainy,True
2023-06-23 17:00:00,Main St,513.0,41.53438304369138,31.84297694226256,Cloudy,True
2023-06-23 17:30:00,Main St,566.0,,24.116210321656688,Sunny,False
2023-06-23 18:00:00,Main St,523.0,27.966631564140577,26.59235655629769,Sunny,True
2023-06-23 18:30:00,River Blvd,689.0,57.86790485439672,25.077819172070907,Cloudy,False
2023-06-23 19:00:00,River Blvd,477.0,,28.27826373394938,Rainy,True
2023-06-23 19:30:00,Broadway,327.0,40.354366500479095,29.25661039020961,Rainy,False
2023-06-23 20:00:00,Oak Rd,521.0,33.13749622936403,16.7176059657301,Sunny,True
2023-06-23 20:30:00,Broadway,455.0,33.65496925696771,33.38482138852183,Cloudy,True
2023-06-23 21:00:00,Park Ave,349.0,41.981356081893,30.93546627718879,Sunny,False
2023-06-23 21:30:00,Main St,429.0,,,Rainy,True
2023-06-23 22:00:00,Main St,464.0,39.05079760569144,32.2604641095034,Rainy,True
2023-06-23 22:30:00,Main St,613.0,24.179674224318447,34.5547605047938,Sunny,False
2023-06-23 23:00:00,Broadway,351.0,58.953676540998046,16.42542360803926,Rainy,True
2023-06-23 23:30:00,Broadway,534.0,35.996138900198105,28.436765244854534,Rainy,True
2023-06-24 00:00:00,Main St,722.0,54.5379605207225,29.594476575735374,Cloudy,True
2023-06-24 00:30:00,Broadway,482.0,46.25776514830617,26.824486210335653,Cloudy,False
2023-06-24 01:00:00,River Blvd,479.0,38.51571123549352,30.85177970632489,Cloudy,False
2023-06-24 01:30:00,River Blvd,571.0,,,Rainy,True
2023-06-24 02:00:00,Broadway,552.0,32.65254122546085,27.473604936089274,Cloudy,False
2023-06-24 02:30:00,Main St,641.0,37.09043135659539,15.499510137524942,Sunny,True
2023-06-24 03:00:00,Broadway,483.0,34.69264645667187,21.715922542491505,Rainy,True
2023-06-24 03:30:00,Broadway,570.0,37.99318868787115,31.32689025342943,Sunny,False
2023-06-24 04:00:00,Broadway,571.0,45.47750589298914,,Rainy,True
2023-06-24 04:30:00,Park Ave,466.0,45.40282164025887,24.71735778159806,Sunny,True
2023-06-24 05:00:00,River Blvd,488.0,24.446830002070172,19.35381168529573,Cloudy,True
2023-06-24 05:30:00,Oak Rd,498.0,34.64460229064497,21.679616427411023,Rainy,False
2023-06-24 06:00:00,Oak Rd,376.0,36.37108801281628,26.69185789872143,Rainy,False
2023-06-24 06:30:00,Park Ave,,45.86151590325668,24.30629542808287,Sunny,True
2023-06-24 07:00:00,Broadway,649.0,25.996827027643373,15.908995858261463,Rainy,True
2023-06-24 07:30:00,Park Ave,603.0,47.06467748897977,21.220472875934412,Sunny,True
2023-06-24 08:00:00,Park Ave,442.0,28.732910416515267,31.966902125266024,Cloudy,True
2023-06-24 08:30:00,Main St,498.0,42.48347684001961,30.348485141125085,Sunny,False
2023-06-24 09:00:00,River Blvd,597.0,,25.159972553482735,Sunny,False
2023-06-24 09:30:00,Oak Rd,544.0,27.731196154282863,26.68027537995725,Rainy,False
2023-06-24 10:00:00,Broadway,579.0,42.41749675547161,21.7676357993817,Cloudy,True
2023-06-24 10:30:00,Oak Rd,553.0,38.14518754268457,31.928143710104017,Cloudy,True
2023-06-24 11:00:00,Oak Rd,521.0,30.225523333649807,23.686666727915306,Cloudy,True
2023-06-24 11:30:00,River Blvd,483.0,27.750372434697212,18.842422640195696,Cloudy,True
2023-06-24 12:00:00,Oak Rd,380.0,32.924660831175835,16.49053082874881,Rainy,False
2023-06-24 12:30:00,Oak Rd,569.0,31.89500259081459,,Rainy,True
2023-06-24 13:00:00,Park Ave,477.0,37.94404568954663,21.036374204416465,Rainy,True
2023-06-24 13:30:00,River Blvd,335.0,35.73375619622103,33.23510311015424,Cloudy,True
2023-06-24 14:00:00,Main St,445.0,44.23616212072505,38.36754883332013,Sunny,True
2023-06-24 14:30:00,Broadway,585.0,48.08492274428852,30.34332008934792,Cloudy,True
2023-06-24 15:00:00,Oak Rd,308.0,24.709943634028576,16.28429194147368,Cloudy,True
2023-06-24 15:30:00,Broadway,397.0,37.49349425563156,19.424752129857907,Cloudy,True
2023-06-24 16:00:00,Main St,513.0,30.50075356203746,19.451614369751105,Sunny,True
2023-06-24 16:30:00,Broadway,640.0,29.148336788961075,23.569159616169284,Sunny,False
2023-06-24 17:00:00,Main St,599.0,24.311983649153525,20.79447058246067,Rainy,True
2023-06-24 17:30:00,Park Ave,650.0,23.57310517804639,28.114432532422914,Cloudy,True
2023-06-24 18:00:00,Oak Rd,520.0,34.80874000279506,23.572642114743083,Cloudy,False
2023-06-24 18:30:00,Main St,479.0,43.92907833334636,29.37395046198469,Cloudy,True
2023-06-24 19:00:00,Broadway,584.0,43.893470228067905,27.976453810531858,Cloudy,True
2023-06-24 19:30:00,Oak Rd,410.0,29.473207160969167,31.553604848768888,Rainy,True
2023-06-24 20:00:00,Park Ave,402.0,28.46179113356402,21.35051862960313,Sunny,True
2023-06-24 20:30:00,Oak Rd,384.0,42.39244853800135,29.76716009903174,Rainy,True
2023-06-24 21:00:00,Main St,608.0,35.682573426964964,21.23162316477536,Rainy,False
2023-06-24 21:30:00,Park Ave,416.0,48.897101816034024,24.725452293881137,Rainy,True
2023-06-24 22:00:00,Broadway,600.0,28.892788552817024,20.825699194323327,Sunny,True
2023-06-24 22:30:00,Park Ave,514.0,21.422890485682807,26.771157183486984,Rainy,True
2023-06-24 23:00:00,Park Ave,610.0,46.12484210297815,31.625042075204725,Cloudy,False
2023-06-24 23:30:00,River Blvd,389.0,21.099607363949797,30.851819950848263,Rainy,True
2023-06-25 00:00:00,Park Ave,437.0,25.542000977536574,26.797516955770927,Cloudy,True
2023-06-25 00:30:00,Park Ave,545.0,33.30771610302453,,Rainy,True
2023-06-25 01:00:00,Oak Rd,456.0,37.15006558249124,24.91056803014732,Rainy,True
2023-06-25 01:30:00,Broadway,,46.014773275666386,32.637945979768304,Cloudy,True
2023-06-25 02:00:00,Oak Rd,362.0,29.85781822960483,20.792010173980877,Cloudy,True
2023-06-25 02:30:00,Oak Rd,388.0,53.17711726208887,27.330753586991754,Cloudy,True
2023-06-25 03:00:00,Main St,396.0,24.839014181998635,30.62352687432977,Cloudy,False
2023-06-25 03:30:00,Oak Rd,568.0,36.280610599325314,24.954846801031483,Cloudy,True
2023-06-25 04:00:00,River Blvd,533.0,48.301549592648996,29.633539478442,Sunny,False
2023-06-25 04:30:00,River Blvd,516.0,48.83093649198477,36.08629452576544,Sunny,True
2023-06-25 05:00:00,Main St,700.0,10.449740512230697,24.537869245439364,Sunny,True
2023-06-25 05:30:00,Broadway,617.0,,,Rainy,False
2023-06-25 06:00:00,Broadway,580.0,36.77771827218584,26.105146621406774,Sunny,False
2023-06-25 06:30:00,Oak Rd,350.0,42.784453374190065,27.451498665232293,Cloudy,False
2023-06-25 07:00:00,Oak Rd,505.0,36.66361120028098,31.66541362939183,Sunny,False
2023-06-25 07:30:00,Oak Rd,529.0,61.35153887995252,31.29013368380593,Sunny,True
2023-06-25 08:00:00,Broadway,458.0,,26.647110931678174,Rainy,False
2023-06-25 08:30:00,Park Ave,670.0,61.075069382383205,15.16289165325629,Cloudy,False
2023-06-25 09:00:00,River Blvd,505.0,44.73233074892365,,Rainy,True
2023-06-25 09:30:00,Park Ave,377.0,49.12147027016459,29.848496800223618,Sunny,True
2023-06-25 10:00:00,Park Ave,400.0,29.553812069097955,21.852338953438974,Sunny,True
2023-06-25 10:30:00,Broadway,728.0,37.354036342828245,,Rainy,True
2023-06-25 11:00:00,Park Ave,457.0,,29.12384155064232,Rainy,True
2023-06-25 11:30:00,Main St,292.0,43.182456379874665,24.074389236537883,Cloudy,True
2023-06-25 12:00:00,Oak Rd,440.0,41.057043387164434,20.87516053960392,Sunny,True
2023-06-25 12:30:00,Main St,317.0,32.24331200865374,24.152918776978748,Cloudy,True
2023-06-25 13:00:00,River Blvd,591.0,51.654714207692926,26.01304538129548,Sunny,True
2023-06-25 13:30:00,Oak Rd,304.0,,18.084766059785125,Sunny,False
2023-06-25 14:00:00,Park Ave,359.0,50.422088065347175,29.642956307499237,Rainy,False
2023-06-25 14:30:00,River Blvd,500.0,42.92037977000077,28.50781893859788,Sunny,False
2023-06-25 15:00:00,Oak Rd,610.0,40.101045510559295,25.935461438496542,Sunny,False
2023-06-25 15:30:00,Park Ave,493.0,,25.953682150381386,Cloudy,False
2023-06-25 16:00:00,Main St,374.0,49.36800483020896,32.11057645052156,Sunny,True
2023-06-25 16:30:00,Oak Rd,518.0,31.07293684614569,21.338405543666052,Sunny,True
2023-06-25 17:00:00,Park Ave,453.0,43.16347705846509,23.218089527825818,Sunny,True
2023-06-25 17:30:00,Main St,613.0,46.58051425805278,25.31231141334988,Sunny,False
2023-06-25 18:00:00,River Blvd,585.0,33.268968381508685,22.100719566483523,Rainy,True
2023-06-25 18:30:00,River Blvd,,,24.361929658561856,Sunny,True
2023-06-25 19:00:00,River Blvd,577.0,47.17656290329648,17.122456571158573,Sunny,True
2023-06-25 19:30:00,River Blvd,527.0,35.83694725421447,23.09641943333262,Rainy,True
2023-06-25 20:00:00,Broadway,636.0,26.43210971623722,24.39759902203928,Sunny,True
2023-06-25 20:30:00,Oak Rd,573.0,45.86240843992532,21.256656882577875,Rainy,False
2023-06-25 21:00:00,Oak Rd,554.0,,31.47098303850369,Cloudy,True
2023-06-25 21:30:00,Broadway,632.0,42.55399108054928,27.185710292255145,Sunny,True
2023-06-25 22:00:00,Park Ave,501.0,46.41383177403203,24.45257161258835,Rainy,True
2023-06-25 22:30:00,Park Ave,422.0,28.346648364066482,22.010978953525825,Cloudy,True
2023-06-25 23:00:00,River Blvd,520.0,39.52210367213317,17.301614316364912,Sunny,True
2023-06-25 23:30:00,Main St,464.0,38.88538992418219,21.5879000820684,Cloudy,True
2023-06-26 00:00:00,Park Ave,560.0,31.13585128326571,25.331703488205015,Sunny,False
2023-06-26 00:30:00,Main St,506.0,44.397855131384425,24.64185877983149,Rainy,False
2023-06-26 01:00:00,Oak Rd,540.0,44.0139339611614,,Rainy,True
2023-06-26 01:30:00,Main St,379.0,37.05857430424724,33.35755525187696,Rainy,False
2023-06-26 02:00:00,Oak Rd,550.0,39.872658439029834,30.48075289861911,Rainy,True
2023-06-26 02:30:00,Broadway,371.0,60.52948439459977,,Rainy,False
2023-06-26 03:00:00,Broadway,596.0,33.793911578679825,27.923710569148263,Sunny,False
2023-06-26 03:30:00,River Blvd,596.0,28.68644122348091,31.482412001897124,Rainy,True
2023-06-26 04:00:00,Park Ave,534.0,28.4462345050703,26.73850034718706,Sunny,True
2023-06-26 04:30:00,River Blvd,531.0,42.49152458473026,24.170108616427584,Sunny,True
2023-06-26 05:00:00,Oak Rd,477.0,14.554828176982188,15.933661400959117,Sunny,False
2023-06-26 05:30:00,River Blvd,439.0,34.89676537300692,24.6639627230541,Sunny,True
2023-06-26 06:00:00,Main St,498.0,30.313304983167342,21.213920022489635,Sunny,True
2023-06-26 06:30:00,Oak Rd,698.0,39.427484322538135,22.029304532459363,Sunny,True
2023-06-26 07:00:00,Broadway,522.0,39.469007003946274,23.398798989632557,Rainy,True
2023-06-26 07:30:00,Park Ave,365.0,43.447412877670445,23.89697865728304,Rainy,False
2023-06-26 08:00:00,Oak Rd,329.0,46.15519023425458,23.11619488904097,Rainy,False
2023-06-26 08:30:00,Oak Rd,356.0,51.41797099614418,18.329015045401484,Sunny,True
2023-06-26 09:00:00,Main St,462.0,36.46348716860156,16.255734588000742,Sunny,True
2023-06-26 09:30:00,Park Ave,626.0,33.33676218455476,29.117708079877282,Sunny,True
2023-06-26 10:00:00,Broadway,397.0,48.52632226707153,33.494479930608804,Sunny,True
2023-06-26 10:30:00,Oak Rd,642.0,23.410310421073536,25.52164042834648,Cloudy,True
2023-06-26 11:00:00,Oak Rd,517.0,47.57363531208882,19.523978829373014,Cloudy,False
2023-06-26 11:30:00,Main St,548.0,41.4302290874689,29.949860056430175,Rainy,True
2023-06-26 12:00:00,River Blvd,545.0,44.49039485835376,35.355217833600065,Rainy,True
2023-06-26 12:30:00,Broadway,,43.649673802584516,31.067524512845665,Sunny,False
2023-06-26 13:00:00,Park Ave,458.0,41.364299708993656,31.727761626986737,Sunny,False
2023-06-26 13:30:00,Oak Rd,266.0,41.77163760862396,19.16094914059318,Rainy,True
2023-06-26 14:00:00,Oak Rd,441.0,28.894115876789044,,Rainy,True
2023-06-26 14:30:00,Broadway,411.0,33.487418153001755,,Rainy,True
2023-06-26 15:00:00,River Blvd,531.0,57.77305701792592,18.962327690524006,Sunny,True
2023-06-26 15:30:00,Oak Rd,521.0,46.72857687685869,22.231834697496335,Rainy,False
2023-06-26 16:00:00,Broadway,472.0,,25.945270854004015,Sunny,False
2023-06-26 16:30:00,Main St,675.0,36.546281823208666,27.69031407303179,Cloudy,True
2023-06-26 17:00:00,River Blvd,435.0,40.79359467650286,23.624763647148033,Sunny,True
2023-06-26 17:30:00,Park Ave,277.0,45.26694101466691,25.051511959200916,Rainy,True
2023-06-26 18:00:00,Oak Rd,511.0,,25.826050279725862,Cloudy,True
2023-06-26 18:30:00,Broadway,618.0,38.47362958879746,23.8649676992546,Rainy,True
2023-06-26 19:00:00,Main St,528.0,44.77067343709395,22.488186760924474,Cloudy,False
2023-06-26 19:30:00,Park Ave,464.0,47.10696833988803,24.39067342155727,Sunny,True
2023-06-26 20:00:00,Broadway,524.0,,22.293533819903736,Rainy,False
2023-06-26 20:30:00,Broadway,683.0,37.983689597814106,29.464640878289647,Rainy,False
2023-06-26 21:00:00,Park Ave,412.0,,26.528031766599273,Rainy,False
2023-06-26 21:30:00,Main St,503.0,25.77541930696312,24.633736867814726,Cloudy,False
2023-06-26 22:00:00,Main St,566.0,28.70511857157623,23.806700203302753,Sunny,True
2023-06-26 22:30:00,River Blvd,525.0,44.806605034151005,,Rainy,False
2023-06-26 23:00:00,Oak Rd,475.0,44.54290053310103,23.16112216280745,Cloudy,True
2023-06-26 23:30:00,Park Ave,457.0,37.65052668801356,28.625442375931478,Cloudy,False
2023-06-27 00:00:00,Park Ave,471.0,35.57716104038342,30.92552945273504,Rainy,False
2023-06-27 00:30:00,Park Ave,553.0,35.71048940311017,27.46181544916902,Sunny,False
2023-06-27 01:00:00,Main St,547.0,31.009513261587685,16.93671648850211,Cloudy,False
2023-06-27 01:30:00,Oak Rd,709.0,39.55059923896884,22.88122604079281,Cloudy,True
2023-06-27 02:00:00,River Blvd,346.0,24.439520311503685,20.727736279728756,Rainy,False
2023-06-27 02:30:00,Broadway,675.0,,19.02097306309517,Rainy,True
2023-06-27 03:00:00,Broadway,479.0,43.818751771815286,30.457185438390155,Rainy,True
2023-06-27 03:30:00,Park Ave,490.0,52.937679234012506,26.8925370087243,Rainy,False
2023-06-27 04:00:00,Oak Rd,585.0,41.61043840763664,12.176241693854905,Cloudy,True
2023-06-27 04:30:00,Main St,585.0,39.62825765015165,24.94393489588551,Cloudy,True
2023-06-27 05:00:00,Oak Rd,615.0,41.254445192762574,21.68328852669392,Cloudy,False
2023-06-27 05:30:00,Oak Rd,637.0,33.004688117455146,29.633663610240884,Cloudy,True
2023-06-27 06:00:00,Main St,496.0,27.56549198075522,21.69598284992002,Cloudy,True
2023-06-27 06:30:00,Park Ave,638.0,30.154923112743028,26.58443440581676,Rainy,True
2023-06-27 07:00:00,Oak Rd,437.0,35.73697481820747,26.52878986209386,Cloudy,False
2023-06-27 07:30:00,Broadway,469.0,31.16651395342054,20.895488107190495,Sunny,False
2023-06-27 08:00:00,Main St,481.0,53.487182033101405,19.963649931576235,Rainy,True
2023-06-27 08:30:00,River Blvd,447.0,32.946303950548746,,Rainy,True
2023-06-27 09:00:00,Park Ave,505.0,43.93625109185794,26.959237023359172,Rainy,False
2023-06-27 09:30:00,Main St,589.0,45.84360831620589,25.251800114252198,Sunny,True
2023-06-27 10:00:00,River Blvd,565.0,52.37438552564681,31.049640214212125,Cloudy,True
2023-06-27 10:30:00,River Blvd,438.0,46.81661842257678,33.78711870920114,Cloudy,True
2023-06-27 11:00:00,Oak Rd,430.0,38.265377107656484,32.5054613261313,Rainy,False
2023-06-27 11:30:00,Oak Rd,414.0,,18.126256678375434,Sunny,True
2023-06-27 12:00:00,Oak Rd,508.0,27.559884158265106,25.16308169214943,Rainy,False
2023-06-27 12:30:00,Main St,341.0,30.599234380640276,23.614436218658163,Cloudy,True
2023-06-27 13:00:00,Main St,410.0,42.19921114895912,34.47645021423776,Rainy,True
2023-06-27 13:30:00,Park Ave,454.0,40.85877854169854,28.561542608838113,Sunny,True
2023-06-27 14:00:00,Oak Rd,605.0,48.17126139561412,18.524857390525483,Cloudy,True
2023-06-27 14:30:00,River Blvd,486.0,41.60551938312277,15.79291463197494,Rainy,False
2023-06-27 15:00:00,Broadway,600.0,43.690347090314866,33.10817228662019,Sunny,False
2023-06-27 15:30:00,Park Ave,518.0,49.96166354398644,24.93810788902224,Sunny,True
2023-06-27 16:00:00,Main St,452.0,41.407735995816665,24.811363429251,Sunny,True
2023-06-27 16:30:00,Park Ave,456.0,46.79593987031822,23.28094459208777,Sunny,True
2023-06-27 17:00:00,Park Ave,383.0,32.443590969231565,20.844753436439756,Cloudy,True
2023-06-27 17:30:00,Park Ave,740.0,33.10331298273057,25.19633349567491,Sunny,True
2023-06-27 18:00:00,Park Ave,611.0,48.81034753638786,29.033839024974444,Rainy,True
2023-06-27 18:30:00,Broadway,560.0,41.21022475377251,24.859515039946466,Sunny,True
2023-06-27 19:00:00,Oak Rd,369.0,41.692942247689246,30.23719306005768,Cloudy,True
2023-06-27 19:30:00,River Blvd,454.0,33.064921746578975,28.43902361775452,Cloudy,False
2023-06-27 20:00:00,Park Ave,402.0,35.913097856510426,29.51368513269493,Rainy,False
2023-06-27 20:30:00,Park Ave,,42.8670471288598,25.915746783832912,Rainy,False
2023-06-27 21:00:00,Park Ave,407.0,36.98900478530481,24.181823965082366,Rainy,False
2023-06-27 21:30:00,Oak Rd,432.0,31.38053813578695,19.246160960836832,Rainy,True
2023-06-27 22:00:00,Main St,,31.496776351818816,29.92657948537942,Sunny,True
2023-06-27 22:30:00,Main St,476.0,33.62668481450717,26.279982608466494,Sunny,True
2023-06-27 23:00:00,Broadway,,36.61056382940308,23.726154890687354,Sunny,True
2023-06-27 23:30:00,Main St,478.0,37.23484636807375,19.319306054405274,Rainy,True
2023-06-28 00:00:00,Park Ave,653.0,55.68376755247668,31.34008474046994,Rainy,False
2023-06-28 00:30:00,Park Ave,581.0,,24.931186739020543,Rainy,True
2023-06-28 01:00:00,Park Ave,421.0,42.96919806910134,34.41347618734903,Sunny,False
2023-06-28 01:30:00,Broadway,532.0,58.623919682037865,14.643191494462123,Sunny,True
2023-06-28 02:00:00,Park Ave,429.0,38.844571627247745,26.56431255564986,Rainy,True
2023-06-28 02:30:00,Main St,460.0,44.75484267713831,18.214245285711975,Rainy,True
2023-06-28 03:00:00,Oak Rd,547.0,43.288136530422605,21.337927642365536,Sunny,True
2023-06-28 03:30:00,Oak Rd,566.0,44.72545517552411,,Rainy,False
2023-06-28 04:00:00,River Blvd,,32.51578030653019,28.121414245387797,Sunny,True
2023-06-28 04:30:00,Main St,389.0,36.955624232447256,26.360223274852125,Sunny,False
2023-06-28 05:00:00,Park Ave,508.0,31.884680787004044,22.259557578896707,Rainy,False
2023-06-28 05:30:00,Oak Rd,543.0,44.07657602103817,21.655837761653704,Rainy,False
2023-06-28 06:00:00,Main St,436.0,40.03327419583195,16.422493601998784,Rainy,False
2023-06-28 06:30:00,Oak Rd,581.0,21.1783117092047,21.940614659641913,Cloudy,True
2023-06-28 07:00:00,Park Ave,563.0,45.13552196862892,21.28000510874301,Cloudy,False
2023-06-28 07:30:00,Oak Rd,434.0,42.16736454199643,30.953797056346865,Rainy,True
2023-06-28 08:00:00,River Blvd,613.0,,23.010421477334706,Cloudy,True
2023-06-28 08:30:00,River Blvd,616.0,49.270134448498354,23.052183304424158,Sunny,True
2023-06-28 09:00:00,Oak Rd,706.0,51.12836743549456,26.049164466296,Sunny,True
2023-06-28 09:30:00,Main St,671.0,28.711590859848293,31.83355342954324,Sunny,True
2023-06-28 10:00:00,Main St,409.0,51.18224319581091,31.731504787398368,Sunny,True
2023-06-28 10:30:00,Main St,592.0,38.05103607491514,36.955791765904955,Sunny,True
2023-06-28 11:00:00,Oak Rd,587.0,33.08082814657576,17.99789114384326,Sunny,True
2023-06-28 11:30:00,Main St,465.0,16.54583065432068,25.819213371776435,Sunny,True
2023-06-28 12:00:00,Park Ave,545.0,53.133702511779944,24.47932977518795,Sunny,True
2023-06-28 12:30:00,River Blvd,312.0,37.15426754721021,15.882981744290568,Cloudy,True
2023-06-28 13:00:00,Park Ave,309.0,38.777809709527176,19.16518743823835,Cloudy,True
2023-06-28 13:30:00,Main St,328.0,43.21036867864653,29.550346053800503,Rainy,True
2023-06-28 14:00:00,Park Ave,538.0,58.62299802347153,27.63347669144667,Sunny,True
2023-06-28 14:30:00,Main St,543.0,37.74164140292718,27.59567586492143,Sunny,True
2023-06-28 15:00:00,Oak Rd,472.0,39.845672803150244,27.237292663788747,Sunny,False
2023-06-28 15:30:00,Park Ave,672.0,,16.577447198013097,Cloudy,True
2023-06-28 16:00:00,Oak Rd,598.0,37.208854688700605,,Rainy,True
2023-06-28 16:30:00,Oak Rd,340.0,31.687759455360506,22.318640223285,Cloudy,True
2023-06-28 17:00:00,Broadway,482.0,18.116277078315424,29.148334469024125,Sunny,False
2023-06-28 17:30:00,Main St,406.0,,25.658599594997874,Cloudy,True
2023-06-28 18:00:00,River Blvd,541.0,42.38728328356076,29.520938864804247,Cloudy,True
2023-06-28 18:30:00,Main St,496.0,45.46057737563824,34.77937139804823,Cloudy,True
2023-06-28 19:00:00,River Blvd,411.0,35.138268129361,17.055170609566588,Cloudy,True
2023-06-28 19:30:00,Main St,669.0,46.79743794373477,24.40312344374549,Sunny,False
2023-06-28 20:00:00,Oak Rd,505.0,34.162036341459114,24.42526038306922,Sunny,False
2023-06-28 20:30:00,Park Ave,458.0,41.62670606644284,20.85625994715537,Cloudy,False
2023-06-28 21:00:00,Park Ave,474.0,41.0780395752862,27.20059792740489,Sunny,True
2023-06-28 21:30:00,Broadway,661.0,51.293376791865164,39.27760905418367,Cloudy,True
2023-06-28 22:00:00,River Blvd,591.0,46.47006649911307,20.259672001301684,Rainy,True
2023-06-28 22:30:00,River Blvd,483.0,33.734588855893826,,Rainy,True
2023-06-28 23:00:00,River Blvd,400.0,46.01275181129755,19.773227775774373,Sunny,True
2023-06-28 23:30:00,Oak Rd,416.0,36.32879006513031,15.974497308842079,Sunny,True
2023-06-29 00:00:00,River Blvd,451.0,31.877715032085273,21.931683552019056,Sunny,True
2023-06-29 00:30:00,Park Ave,550.0,45.50979654303512,26.364575371289398,Cloudy,True
2023-06-29 01:00:00,Oak Rd,575.0,41.93991328949085,26.995791499861646,Rainy,False
2023-06-29 01:30:00,Main St,427.0,28.040700412026425,33.88725245981167,Rainy,True
2023-06-29 02:00:00,River Blvd,580.0,34.84796370642358,26.392855651925302,Sunny,False
2023-06-29 02:30:00,River Blvd,409.0,47.454097586955776,25.068082039490132,Rainy,True
2023-06-29 03:00:00,Main St,438.0,43.89114954344516,29.16458631366487,Sunny,True
2023-06-29 03:30:00,River Blvd,355.0,44.310456383253396,26.24079289251908,Sunny,False
2023-06-29 04:00:00,Main St,352.0,58.45339877174641,,Rainy,True
2023-06-29 04:30:00,Oak Rd,408.0,49.95998964386474,24.098279516654003,Rainy,True
2023-06-29 05:00:00,Park Ave,497.0,38.83213660133877,28.180198874358638,Cloudy,True
2023-06-29 05:30:00,Main St,400.0,35.960530064808616,27.641549900631027,Sunny,True
2023-06-29 06:00:00,Broadway,649.0,33.19869985110215,23.678591282663987,Cloudy,True
2023-06-29 06:30:00,Main St,406.0,35.402171882354104,32.20702762966557,Cloudy,True
2023-06-29 07:00:00,River Blvd,518.0,24.008578948929607,29.211579298846715,Rainy,True
2023-06-29 07:30:00,Oak Rd,632.0,27.839040950258003,29.81195918695068,Rainy,True
2023-06-29 08:00:00,Oak Rd,509.0,46.57761203944672,20.433405312301932,Rainy,True
2023-06-29 08:30:00,Main St,463.0,55.34777597694422,22.433550297872863,Cloudy,False
2023-06-29 09:00:00,Park Ave,514.0,40.55232498513044,32.582817726971605,Rainy,False
2023-06-29 09:30:00,Broadway,443.0,32.97378241586033,,Rainy,False
2023-06-29 10:00:00,Oak Rd,399.0,5.95513514068147,17.9265736998523,Sunny,True
