booking_date,flight_date,price,days_before_flight
2022-12-08,2023-01-20,12117.681047446733,43
2022-12-08,2023-04-28,7529.4204227713735,141
2022-12-08,2023-04-08,6311.754316613702,121
2022-12-08,2023-02-22,9577.538320672194,76
2022-12-08,2023-02-22,9577.538320672194,76
2022-12-08,2023-01-20,23345.1656625577,43
2022-12-08,2023-01-31,11420.606891031697,54
2022-12-08,2023-01-28,10818.008249019582,51
2022-12-08,2023-04-28,7529.4204227713735,141
2022-12-09,2023-02-10,9878.142039902325,63
2022-12-09,2023-05-05,6624.919655322262,147
2022-12-09,2023-04-09,8203.95830896912,121
2022-12-09,2023-01-14,9835.462293866185,36
2022-12-09,2023-02-08,9771.063679323412,61
2022-12-09,2023-03-13,11237.418221649905,94
2022-12-09,2023-06-03,7701.401947683431,176
2022-12-09,2023-01-27,11741.268505718373,49
2022-12-09,2023-03-03,10240.328412447852,84
2022-12-09,2023-02-02,22370.158320401988,55
2022-12-09,2023-03-15,7286.616534919865,96
2022-12-09,2023-03-02,8621.189155282555,83
2022-12-09,2023-04-06,6918.38801348669,118
2022-12-09,2023-03-03,10240.328412447852,84
2022-12-09,2023-04-06,6918.38801348669,118
2022-12-09,2023-02-28,10535.597377222855,81
2022-12-09,2023-02-20,9410.939863828651,73
2022-12-09,2023-02-08,9771.063679323412,61
2022-12-09,2023-03-18,8926.689610999909,99
2022-12-09,2023-02-02,22370.158320401988,55
2022-12-09,2023-04-06,6918.38801348669,118
2022-12-09,2023-04-09,8203.95830896912,121
2022-12-09,2023-02-20,9410.939863828651,73
2022-12-09,2023-03-03,10240.328412447852,84
2022-12-09,2023-02-20,9410.939863828651,73
2022-12-09,2023-01-20,12411.680410711122,42
2022-12-09,2023-02-20,9410.939863828651,73
2022-12-09,2023-01-12,14412.011147160001,34
2022-12-09,2023-03-28,8521.320685005168,109
2022-12-09,2023-03-19,8925.390008354558,100
2022-12-09,2023-01-03,18413.641946350806,25
2022-12-09,2023-03-13,11237.418221649905,94
2022-12-09,2023-01-17,11914.08089777032,39
2022-12-09,2023-02-13,9623.895841492833,66
2022-12-09,2023-01-16,12390.84882937584,38
2022-12-09,2023-01-31,11288.010132444078,53
2022-12-09,2023-01-20,12411.680410711122,42
2022-12-09,2023-03-28,8521.320685005168,109
2022-12-09,2023-04-05,8656.09289612419,117
2022-12-09,2023-05-03,8285.776176658208,145
2022-12-09,2023-01-17,11914.08089777032,39
2022-12-09,2023-03-03,10240.328412447852,84
2022-12-09,2023-04-06,6918.38801348669,118
2022-12-09,2023-01-27,11741.268505718373,49
2022-12-09,2023-02-20,9410.939863828651,73
2022-12-09,2023-01-12,12241.391587047407,34
2022-12-09,2023-01-20,12411.680410711122,42
2022-12-09,2023-05-03,8285.776176658208,145
2022-12-09,2023-02-02,22370.158320401988,55
2022-12-09,2023-02-13,9623.895841492833,66
2022-12-09,2023-01-12,12241.391587047407,34
2022-12-09,2023-01-20,12411.680410711122,42
2022-12-09,2023-03-28,8521.320685005168,109
2022-12-09,2023-01-27,11741.268505718373,49
2022-12-09,2023-01-27,11741.268505718373,49
2022-12-09,2023-02-10,9878.142039902325,63
2022-12-09,2023-01-14,9835.462293866185,36
2022-12-09,2023-01-12,12241.391587047407,34
2022-12-09,2023-01-09,11191.811250907358,31
2022-12-09,2023-01-14,9835.462293866185,36
2022-12-09,2023-06-03,7701.401947683431,176
2022-12-09,2023-03-18,8926.689610999909,99
2022-12-09,2023-02-28,10535.597377222855,81
2022-12-09,2023-03-23,7633.492034702478,104
2022-12-09,2023-02-10,9878.142039902325,63
2022-12-09,2023-02-08,9771.063679323412,61
2022-12-09,2023-03-23,7633.492034702478,104
2022-12-09,2023-04-09,8203.95830896912,121
2022-12-09,2023-03-03,10240.328412447852,84
2022-12-09,2023-03-03,10240.328412447852,84
2022-12-09,2023-02-02,22370.158320401988,55
2022-12-09,2023-05-03,8285.776176658208,145
2022-12-09,2023-01-16,12390.84882937584,38
2022-12-09,2023-06-03,7701.401947683431,176
2022-12-09,2023-03-28,8521.320685005168,109
2022-12-09,2023-01-14,9835.462293866185,36
2022-12-09,2023-01-14,9835.462293866185,36
2022-12-09,2023-04-09,8203.95830896912,121
2022-12-09,2023-02-06,12879.665137759199,59
2022-12-10,2023-01-23,12261.630110559077,44
2022-12-10,2023-01-21,11932.093813320125,42
2022-12-10,2023-02-05,13005.396642275377,57
2022-12-10,2023-01-23,10768.35695080093,44
2022-12-10,2023-04-12,8261.696107313328,123
2022-12-10,2023-04-01,8388.224573367545,112
2022-12-10,2023-03-10,9097.2109101951,90
2022-12-10,2023-01-21,10685.518916388915,42
2022-12-10,2023-01-13,12084.062595735817,34
2022-12-10,2023-01-02,12727.729162971204,23
2022-12-10,2023-01-23,10768.35695080093,44
2022-12-10,2023-01-27,12219.001236719056,48
2022-12-10,2023-03-02,8895.085788192004,82
2022-12-10,2023-01-11,10666.304385438678,32
2022-12-10,2023-03-10,9097.2109101951,90
2022-12-10,2023-01-05,11728.019165710426,26
2022-12-10,2023-02-05,13005.396642275377,57
2022-12-10,2023-01-02,15218.792778642464,23
2022-12-10,2023-01-11,10666.304385438678,32
2022-12-10,2023-01-29,11661.837143175931,50
2022-12-10,2023-02-05,13005.396642275377,57
2022-12-10,2023-02-16,8580.430249248398,68
2022-12-10,2023-01-23,10768.35695080093,44
2022-12-10,2023-01-29,12673.2805008311,50
2022-12-10,2023-01-13,12084.062595735817,34
2022-12-10,2023-01-03,15739.029725700608,24
2022-12-10,2023-03-02,8895.085788192004,82
2022-12-10,2023-03-22,6426.664392921559,102
2022-12-10,2023-01-22,11613.95253861428,43
2022-12-10,2023-01-23,12261.630110559077,44
2022-12-10,2023-02-22,8818.108565461347,74
2022-12-10,2023-02-22,8818.108565461347,74
2022-12-10,2023-01-12,13191.22624669535,33
2022-12-10,2023-02-22,8818.108565461347,74
2022-12-10,2023-01-07,13122.690863714333,28
2022-12-10,2023-02-22,8818.108565461347,74
2022-12-10,2023-01-02,15218.792778642464,23
2022-12-10,2023-02-22,10418.288228551772,74
2022-12-10,2023-01-23,10768.35695080093,44
2022-12-10,2023-01-07,13122.690863714333,28
2022-12-10,2023-01-22,11613.95253861428,43
2022-12-10,2023-05-17,7524.781304348589,158
2022-12-10,2023-03-22,6426.664392921559,102
2022-12-10,2023-03-17,9527.984613304803,97
2022-12-10,2023-01-02,15218.792778642464,23
2022-12-10,2023-04-01,8388.224573367545,112
2022-12-10,2023-01-18,12509.959339497054,39
2022-12-10,2023-04-12,8261.696107313328,123
2022-12-10,2023-01-16,13896.648823882048,37
2022-12-10,2023-01-02,12727.729162971204,23
2022-12-10,2023-03-22,6426.664392921559,102
2022-12-10,2023-01-18,12509.959339497054,39
2022-12-10,2023-02-05,13005.396642275377,57
2022-12-10,2023-02-16,8580.430249248398,68
2022-12-10,2023-02-22,10418.288228551772,74
2022-12-10,2023-02-23,22205.51520349573,75
2022-12-10,2023-02-19,8747.166038213003,71
2022-12-10,2023-03-09,9052.748025634613,89
2022-12-10,2023-01-29,12673.2805008311,50
2022-12-10,2023-01-02,12727.729162971204,23
2022-12-10,2023-01-16,12532.656276260923,37
2022-12-10,2023-01-27,12219.001236719056,48
2022-12-10,2023-03-02,8895.085788192004,82
2022-12-10,2023-01-07,13122.690863714333,28
2022-12-10,2023-01-02,15218.792778642464,23
2022-12-10,2023-04-12,8261.696107313328,123
2022-12-10,2023-04-12,8261.696107313328,123
2022-12-10,2023-04-12,8261.696107313328,123
2022-12-10,2023-04-12,8261.696107313328,123
2022-12-10,2023-01-23,10768.35695080093,44
2022-12-10,2023-01-21,11932.093813320125,42
2022-12-10,2023-01-21,11932.093813320125,42
2022-12-10,2023-01-21,10685.518916388915,42
2022-12-10,2023-01-13,12084.062595735817,34
2022-12-10,2023-01-07,13122.690863714333,28
2022-12-10,2023-02-22,8818.108565461347,74
2022-12-10,2023-05-17,7524.781304348589,158
2022-12-10,2023-01-22,10614.764798120419,43
2022-12-10,2023-03-02,8895.085788192004,82
2022-12-10,2023-01-11,10666.304385438678,32
2022-12-10,2023-01-18,12509.959339497054,39
2022-12-10,2023-01-21,11932.093813320125,42
2022-12-10,2023-01-02,12727.729162971204,23
2022-12-10,2023-01-29,11661.837143175931,50
2022-12-10,2023-01-12,13191.22624669535,33
2022-12-10,2023-01-23,12261.630110559077,44
2022-12-10,2023-03-10,9097.2109101951,90
2022-12-10,2023-01-22,10614.764798120419,43
2022-12-10,2023-04-12,7839.217494428189,123
2022-12-10,2023-01-21,10685.518916388915,42
2022-12-10,2023-01-12,13191.22624669535,33
2022-12-10,2023-04-12,7839.217494428189,123
2022-12-10,2023-01-12,13191.22624669535,33
2022-12-10,2023-01-02,12727.729162971204,23
2022-12-10,2023-01-12,13191.22624669535,33
2022-12-10,2023-01-16,13896.648823882048,37
2022-12-10,2023-01-02,12727.729162971204,23
2022-12-10,2023-01-02,15218.792778642464,23
2022-12-10,2023-03-17,9527.984613304803,97
2022-12-10,2023-02-16,8286.361605054108,68
2022-12-10,2023-01-29,11661.837143175931,50
2022-12-10,2023-01-12,13191.22624669535,33
2022-12-10,2023-01-16,13896.648823882048,37
2022-12-10,2023-01-21,11932.093813320125,42
2022-12-10,2023-01-23,12261.630110559077,44
2022-12-10,2023-03-09,9052.748025634613,89
2022-12-10,2023-01-18,12509.959339497054,39
2022-12-10,2023-02-19,8747.166038213003,71
2022-12-10,2023-01-02,12727.729162971204,23
2022-12-10,2023-05-17,7524.781304348589,158
2022-12-10,2023-02-22,10418.288228551772,74
2022-12-10,2023-02-19,8747.166038213003,71
2022-12-10,2023-01-07,15249.678312319584,28
2022-12-10,2023-01-21,11932.093813320125,42
2022-12-10,2023-02-22,10418.288228551772,74
2022-12-11,2023-02-26,8623.31783999446,77
2022-12-11,2023-06-13,7244.534062015818,184
2022-12-11,2023-01-05,14457.163543150495,25
2022-12-11,2023-01-13,12176.15161438266,33
2022-12-11,2023-03-01,8210.294476947467,80
2022-12-11,2023-01-08,14584.651740305433,28
2022-12-11,2023-04-10,6289.5739083907565,120
2022-12-11,2023-02-25,10985.822081896205,76
2022-12-11,2023-02-26,8623.31783999446,77
2022-12-11,2023-01-02,14230.552023546566,22
2022-12-11,2023-01-20,13265.317985967911,40
2022-12-11,2023-02-26,8623.31783999446,77
2022-12-11,2023-02-03,14451.630962218787,54
2022-12-11,2023-01-23,10499.164724414128,43
2022-12-11,2023-02-13,7528.775833121043,64
2022-12-11,2023-01-28,10060.935855107433,48
2022-12-11,2023-03-02,8938.54241301214,81
2022-12-11,2023-01-05,14457.163543150495,25
2022-12-11,2023-02-03,14451.630962218787,54
2022-12-11,2023-04-25,23072.722857581688,135
2022-12-11,2023-01-20,13265.317985967911,40
2022-12-11,2023-01-02,13776.284572551842,22
2022-12-11,2023-01-29,13414.215227758108,49
2022-12-11,2023-01-02,13283.94589516503,22
2022-12-11,2023-01-28,11344.666796713716,48
2022-12-11,2023-03-03,10591.485723899492,82
2022-12-11,2023-02-26,8623.31783999446,77
2022-12-11,2023-01-14,11431.3927835149,34
2022-12-11,2023-02-04,10292.434505483732,55
2022-12-11,2023-01-08,14584.651740305433,28
2022-12-11,2023-01-25,13199.302839213493,45
2022-12-11,2023-02-15,9632.393998649375,66
2022-12-11,2023-02-11,8507.333229509813,62
2022-12-11,2023-01-08,14584.651740305433,28
2022-12-11,2023-03-01,8210.294476947467,80
2022-12-11,2023-01-04,6454.319829755553,24
2022-12-11,2023-06-13,7244.534062015818,184
2022-12-11,2023-04-10,6289.5739083907565,120
2022-12-11,2023-01-14,11431.3927835149,34
2022-12-11,2023-04-25,23072.722857581688,135
2022-12-11,2023-02-01,11628.420343214326,52
2022-12-11,2023-01-20,13265.317985967911,40
2022-12-11,2023-01-19,11039.953722722825,39
2022-12-11,2023-01-14,11431.3927835149,34
2022-12-11,2023-01-10,20789.371627308657,30
2022-12-11,2023-03-03,8974.648556862896,82
2022-12-11,2023-01-25,13199.302839213493,45
2022-12-11,2023-03-03,10591.485723899492,82
2022-12-11,2023-02-01,11628.420343214326,52
2022-12-11,2023-01-28,10060.935855107433,48
2022-12-11,2023-02-01,9576.087201412636,52
2022-12-11,2023-03-01,8210.294476947467,80
2022-12-11,2023-02-26,8623.31783999446,77
2022-12-11,2023-02-15,9632.393998649375,66
2022-12-11,2023-01-05,14457.163543150495,25
2022-12-11,2023-03-20,23135.90185953537,99
2022-12-11,2023-04-25,23072.722857581688,135
2022-12-11,2023-03-01,9698.379809765545,80
2022-12-11,2023-01-14,11431.3927835149,34
2022-12-11,2023-01-21,11015.78774514477,41
2022-12-11,2023-02-01,9576.087201412636,52
2022-12-11,2023-03-02,8938.54241301214,81
2022-12-11,2023-01-02,13776.284572551842,22
2022-12-11,2023-01-14,11431.3927835149,34
2022-12-11,2023-06-28,7946.054152944831,199
2022-12-11,2023-02-26,8623.31783999446,77
2022-12-11,2023-01-14,11431.3927835149,34
2022-12-11,2023-01-28,10060.935855107433,48
2022-12-11,2023-01-08,14584.651740305433,28
2022-12-11,2023-01-19,11039.953722722825,39
2022-12-11,2023-02-14,8964.754096101517,65
2022-12-11,2023-04-25,23072.722857581688,135
2022-12-11,2023-02-26,8623.31783999446,77
2022-12-11,2023-02-01,9576.087201412636,52
2022-12-11,2023-03-03,10591.485723899492,82
2022-12-11,2023-06-13,7244.534062015818,184
2022-12-11,2023-02-14,10309.891035523793,65
2022-12-11,2023-02-15,9632.393998649375,66
2022-12-11,2023-02-15,9632.393998649375,66
2022-12-11,2023-02-13,7528.775833121043,64
2022-12-11,2023-02-15,8148.573156284135,66
2022-12-11,2023-01-02,14230.552023546566,22
2022-12-11,2023-05-01,7562.084652496215,141
2022-12-11,2023-02-26,8623.31783999446,77
2022-12-11,2023-01-19,11039.953722722825,39
2022-12-11,2023-03-03,10591.485723899492,82
2022-12-11,2023-02-15,9632.393998649375,66
2022-12-11,2023-04-10,6289.5739083907565,120
2022-12-11,2023-02-15,8148.573156284135,66
2022-12-11,2023-01-05,14457.163543150495,25
2022-12-11,2023-02-04,10292.434505483732,55
2022-12-11,2023-01-12,10667.520579244774,32
2022-12-11,2023-01-02,13283.94589516503,22
2022-12-11,2023-02-14,8964.754096101517,65
2022-12-11,2023-06-13,7244.534062015818,184
2022-12-11,2023-03-01,9698.379809765545,80
2022-12-11,2023-01-02,14230.552023546566,22
2022-12-11,2023-01-21,11015.78774514477,41
2022-12-11,2023-01-14,11431.3927835149,34
2022-12-11,2023-01-21,11015.78774514477,41
2022-12-11,2023-04-18,8531.676293397999,128
2022-12-11,2023-02-14,10309.891035523793,65
2022-12-11,2023-04-18,8531.676293397999,128
2022-12-11,2023-01-05,14457.163543150495,25
2022-12-11,2023-03-20,23135.90185953537,99
2022-12-11,2023-02-13,7528.775833121043,64
2022-12-11,2023-01-05,14457.163543150495,25
2022-12-11,2023-02-11,8507.333229509813,62
2022-12-11,2023-01-21,11015.78774514477,41
2022-12-11,2023-01-02,13776.284572551842,22
2022-12-11,2023-01-02,14230.552023546566,22
2022-12-11,2023-03-02,8938.54241301214,81
2022-12-11,2023-03-01,9698.379809765545,80
2022-12-11,2023-01-12,10667.520579244774,32
2022-12-11,2023-01-02,13283.94589516503,22
2022-12-11,2023-01-12,10667.520579244774,32
2022-12-11,2023-03-02,8938.54241301214,81
2022-12-11,2023-06-28,7946.054152944831,199
2022-12-11,2023-02-15,9632.393998649375,66
2022-12-11,2023-01-28,10060.935855107433,48
2022-12-11,2023-01-14,11431.3927835149,34
2022-12-11,2023-02-01,11628.420343214326,52
2022-12-11,2023-04-25,23072.722857581688,135
2022-12-11,2023-02-25,10985.822081896205,76
2022-12-11,2023-03-20,23135.90185953537,99
2022-12-11,2023-01-02,14230.552023546566,22
2022-12-11,2023-01-13,12176.15161438266,33
2022-12-11,2023-02-15,9632.393998649375,66
2022-12-11,2023-02-11,8507.333229509813,62
2022-12-11,2023-04-10,6289.5739083907565,120
2022-12-11,2023-02-14,8964.754096101517,65
2022-12-11,2023-01-13,12176.15161438266,33
2022-12-11,2023-02-01,9576.087201412636,52
2022-12-11,2023-01-14,11431.3927835149,34
2022-12-11,2023-02-01,9576.087201412636,52
2022-12-11,2023-01-04,6454.319829755553,24
2022-12-11,2023-01-29,13414.215227758108,49
2022-12-11,2023-02-26,8623.31783999446,77
2022-12-11,2023-04-25,23072.722857581688,135
2022-12-11,2023-03-02,8938.54241301214,81
2022-12-11,2023-05-01,7562.084652496215,141
2022-12-11,2023-06-28,7946.054152944831,199
2022-12-11,2023-01-23,10499.164724414128,43
2022-12-11,2023-05-01,7562.084652496215,141
2022-12-12,2023-02-02,13044.895973506083,52
2022-12-12,2023-01-15,8600.976515068549,34
2022-12-12,2023-03-07,9587.016179662776,85
2022-12-12,2023-02-02,13044.895973506083,52
2022-12-12,2023-01-08,10603.70832264386,27
2022-12-12,2023-01-13,12440.744776081609,32
2022-12-12,2023-04-03,8155.872246298672,112
2022-12-12,2023-01-09,16724.129592395573,28
2022-12-12,2023-01-25,11579.147466451805,44
2022-12-12,2023-01-19,12878.244845145955,38
2022-12-12,2023-02-02,13044.895973506083,52
2022-12-12,2023-02-01,12748.0885659359,51
2022-12-12,2023-02-26,10155.694225661007,76
2022-12-12,2023-02-04,12957.67184802281,54
2022-12-12,2023-01-14,9648.731728691107,33
2022-12-12,2023-03-09,16972.39064270138,87
2022-12-12,2023-02-10,11804.75555811709,60
2022-12-12,2023-01-09,16724.129592395573,28
2022-12-12,2023-01-12,11507.1496090771,31
2022-12-12,2023-03-06,9343.12018964589,84
2022-12-12,2023-01-13,12440.744776081609,32
2022-12-12,2023-03-09,16972.39064270138,87
2022-12-12,2023-01-12,11507.1496090771,31
2022-12-12,2023-01-17,12504.54297269707,36
2022-12-12,2023-01-14,9648.731728691107,33
2022-12-12,2023-02-20,9548.221967148162,70
2022-12-12,2023-03-08,10337.756438995539,86
2022-12-12,2023-01-27,10939.009824067478,46
2022-12-12,2023-02-04,12957.67184802281,54
2022-12-12,2023-01-22,13258.448551699876,41
2022-12-12,2023-02-22,8050.15240079244,72
2022-12-12,2023-03-09,16972.39064270138,87
2022-12-12,2023-01-29,13188.199486751148,48
2022-12-12,2023-01-27,10939.009824067478,46
2022-12-12,2023-01-29,13188.199486751148,48
2022-12-12,2023-01-21,12270.31694069706,40
2022-12-12,2023-01-11,13078.053489784717,30
2022-12-12,2023-03-09,16972.39064270138,87
2022-12-12,2023-01-20,13014.189565421186,39
2022-12-12,2023-02-10,11804.75555811709,60
2022-12-12,2023-03-07,9587.016179662776,85
2022-12-12,2023-02-10,11804.75555811709,60
2022-12-12,2023-01-13,12440.744776081609,32
2022-12-12,2023-02-13,9869.436718251627,63
2022-12-12,2023-03-23,7146.318972482598,101
2022-12-12,2023-03-06,9995.554576613098,84
2022-12-12,2023-01-20,13014.189565421186,39
2022-12-12,2023-02-13,9869.436718251627,63
2022-12-12,2023-01-14,9648.731728691107,33
2022-12-12,2023-03-09,16972.39064270138,87
2022-12-12,2023-01-17,12504.54297269707,36
2022-12-12,2023-03-07,9587.016179662776,85
2022-12-12,2023-02-22,8050.15240079244,72
2022-12-12,2023-02-01,12748.0885659359,51
2022-12-12,2023-01-11,13078.053489784717,30
2022-12-12,2023-04-03,8155.872246298672,112
2022-12-12,2023-03-23,7146.318972482598,101
2022-12-12,2023-01-20,9957.344080703986,39
2022-12-12,2023-02-02,13044.895973506083,52
2022-12-12,2023-03-23,7146.318972482598,101
2022-12-12,2023-02-22,8050.15240079244,72
2022-12-12,2023-02-01,12748.0885659359,51
2022-12-12,2023-01-22,13258.448551699876,41
2022-12-12,2023-01-20,11316.20048611349,39
2022-12-12,2023-02-01,12748.0885659359,51
2022-12-12,2023-03-06,9343.12018964589,84
2022-12-12,2023-02-22,8050.15240079244,72
2022-12-12,2023-03-07,9587.016179662776,85
2022-12-12,2023-01-29,13188.199486751148,48
2022-12-12,2023-01-13,12440.744776081609,32
2022-12-12,2023-03-08,10337.756438995539,86
2022-12-12,2023-01-20,13014.189565421186,39
2022-12-12,2023-02-02,13044.895973506083,52
2022-12-12,2023-01-11,13078.053489784717,30
2022-12-12,2023-01-26,11455.4490178031,45
2022-12-12,2023-01-20,11316.20048611349,39
2022-12-12,2023-01-09,16724.129592395573,28
2022-12-12,2023-03-07,9587.016179662776,85
2022-12-12,2023-01-20,13014.189565421186,39
2022-12-12,2023-01-27,10939.009824067478,46
2022-12-12,2023-02-15,8145.942455008189,65
2022-12-12,2023-01-25,11579.147466451805,44
2022-12-12,2023-02-15,9963.52152082045,65
2022-12-12,2023-01-20,11316.20048611349,39
2022-12-12,2023-02-15,8145.942455008189,65
2022-12-12,2023-02-04,12957.67184802281,54
2022-12-12,2023-03-07,9587.016179662776,85
2022-12-12,2023-03-09,16972.39064270138,87
2022-12-12,2023-01-20,13014.189565421186,39
2022-12-12,2023-03-06,9343.12018964589,84
2022-12-12,2023-03-23,7146.318972482598,101
2022-12-12,2023-03-11,9109.134596114265,89
2022-12-12,2023-03-06,9995.554576613098,84
2022-12-12,2023-02-20,9548.221967148162,70
2022-12-12,2023-03-06,9995.554576613098,84
2022-12-12,2023-02-26,7958.131487164025,76
2022-12-12,2023-01-19,12878.244845145955,38
2022-12-12,2023-02-10,11804.75555811709,60
2022-12-12,2023-01-14,9648.731728691107,33
2022-12-12,2023-02-22,8050.15240079244,72
2022-12-12,2023-03-06,9343.12018964589,84
2022-12-12,2023-01-22,13258.448551699876,41
2022-12-12,2023-03-23,7146.318972482598,101
2022-12-12,2023-03-11,9109.134596114265,89
2022-12-12,2023-01-14,9648.731728691107,33
2022-12-12,2023-02-26,7958.131487164025,76
2022-12-12,2023-02-10,11804.75555811709,60
2022-12-12,2023-03-23,7146.318972482598,101
2022-12-12,2023-04-03,8155.872246298672,112
2022-12-12,2023-01-12,11507.1496090771,31
2022-12-12,2023-01-26,11455.4490178031,45
2022-12-12,2023-01-17,12504.54297269707,36
2022-12-12,2023-03-06,9343.12018964589,84
2022-12-12,2023-02-10,11804.75555811709,60
2022-12-12,2023-02-22,8050.15240079244,72
2022-12-12,2023-03-31,8086.105964145943,109
2022-12-12,2023-01-19,12878.244845145955,38
2022-12-12,2023-01-13,12440.744776081609,32
2022-12-12,2023-01-15,8600.976515068549,34
2022-12-12,2023-01-20,11316.20048611349,39
2022-12-12,2023-03-07,9587.016179662776,85
2022-12-12,2023-01-22,13258.448551699876,41
2022-12-12,2023-04-03,8155.872246298672,112
2022-12-12,2023-02-15,8145.942455008189,65
2022-12-12,2023-01-20,11316.20048611349,39
2022-12-13,2023-04-02,6027.247407104196,110
2022-12-13,2023-02-20,10150.173971084703,69
2022-12-13,2023-01-21,19668.689618032662,39
2022-12-13,2023-01-22,11243.737736162871,40
2022-12-13,2023-02-04,10807.692581287156,53
2022-12-13,2023-03-01,9611.364437984113,78
2022-12-13,2023-01-24,10034.874099051995,42
2022-12-13,2023-02-04,7174.493320658308,53
2022-12-13,2023-01-10,13590.99690927187,28
2022-12-13,2023-01-18,13909.08588588542,36
2022-12-13,2023-01-09,15808.133988669553,27
2022-12-13,2023-03-01,9611.364437984113,78
2022-12-13,2023-01-02,15693.155211394906,20
2022-12-13,2023-01-17,11804.015031259321,35
2022-12-13,2023-01-24,10034.874099051995,42
2022-12-13,2023-01-07,20176.3026917081,25
2022-12-13,2023-01-07,20176.3026917081,25
2022-12-13,2023-01-10,16391.760192121856,28
2022-12-13,2023-01-10,13590.99690927187,28
2022-12-13,2023-03-03,9513.851125143485,80
2022-12-13,2023-01-28,14021.49569522028,46
2022-12-13,2023-02-04,10807.692581287156,53
2022-12-13,2023-03-01,9611.364437984113,78
2022-12-13,2023-01-17,11804.015031259321,35
2022-12-13,2023-03-06,8635.79239362523,83
2022-12-13,2023-01-28,14021.49569522028,46
2022-12-13,2023-01-10,16559.857031094114,28
2022-12-13,2023-02-09,11215.844525130231,58
2022-12-13,2023-01-07,12099.48254833866,25
2022-12-13,2023-02-10,14614.274608789994,59
2022-12-13,2023-02-09,12775.068504331071,58
2022-12-13,2023-01-17,17115.0527375556,35
2022-12-13,2023-03-21,9664.558604154483,98
2022-12-13,2023-01-09,15808.133988669553,27
2022-12-13,2023-03-03,9513.851125143485,80
2022-12-13,2023-02-10,14614.274608789994,59
2022-12-13,2023-04-26,7698.618181848584,134
2022-12-13,2023-02-10,14614.274608789994,59
2022-12-13,2023-01-06,12665.056239714144,24
2022-12-13,2023-03-03,9513.851125143485,80
2022-12-13,2023-05-16,7314.610975984189,154
2022-12-13,2023-02-04,12038.999835465434,53
2022-12-13,2023-01-17,11804.015031259321,35
2022-12-13,2023-02-01,6093.444784130946,50
2022-12-13,2023-01-10,13590.99690927187,28
2022-12-13,2023-03-06,8635.79239362523,83
2022-12-13,2023-03-01,9611.364437984113,78
2022-12-13,2023-02-10,14614.274608789994,59
2022-12-13,2023-01-07,12099.48254833866,25
2022-12-13,2023-02-04,11595.53101674645,53
2022-12-13,2023-02-10,14614.274608789994,59
2022-12-13,2023-02-04,7174.493320658308,53
2022-12-13,2023-01-09,15808.133988669553,27
2022-12-13,2023-01-28,14021.49569522028,46
2022-12-13,2023-01-09,15051.12520238884,27
2022-12-13,2023-01-17,17115.0527375556,35
2022-12-13,2023-01-02,15693.155211394906,20
2022-12-13,2023-01-28,14021.49569522028,46
2022-12-13,2023-03-21,9664.558604154483,98
2022-12-13,2023-03-07,11018.91956690732,84
2022-12-13,2023-02-01,6093.444784130946,50
2022-12-13,2023-02-15,21825.765658831064,64
2022-12-13,2023-03-17,9995.483270568036,94
2022-12-13,2023-01-07,12099.48254833866,25
2022-12-13,2023-01-17,11804.015031259321,35
2022-12-13,2023-01-07,20176.3026917081,25
2022-12-13,2023-02-09,11215.844525130231,58
2022-12-13,2023-02-13,8862.931819355268,62
2022-12-13,2023-01-10,16391.760192121856,28
2022-12-13,2023-01-09,15808.133988669553,27
2022-12-13,2023-05-16,7314.610975984189,154
2022-12-13,2023-02-15,21825.765658831064,64
2022-12-13,2023-03-06,8635.79239362523,83
2022-12-13,2023-02-04,7174.493320658308,53
2022-12-13,2023-04-26,7698.618181848584,134
2022-12-13,2023-02-04,11595.53101674645,53
2022-12-13,2023-03-17,9995.483270568036,94
2022-12-13,2023-02-10,14614.274608789994,59
2022-12-13,2023-04-06,7212.391485807085,114
2022-12-13,2023-02-09,11215.844525130231,58
2022-12-13,2023-01-09,15808.133988669553,27
2022-12-13,2023-03-21,9664.558604154483,98
2022-12-13,2023-03-21,9664.558604154483,98
2022-12-13,2023-01-10,13590.99690927187,28
2022-12-13,2023-02-04,7174.493320658308,53
2022-12-13,2023-02-13,8862.931819355268,62
2022-12-13,2023-01-17,12312.336607899464,35
2022-12-13,2023-01-18,13909.08588588542,36
2022-12-13,2023-01-10,16559.857031094114,28
2022-12-13,2023-02-01,6093.444784130946,50
2022-12-13,2023-01-02,15693.155211394906,20
2022-12-13,2023-03-06,10239.792770651917,83
2022-12-13,2023-04-29,6585.917825108114,137
2022-12-13,2023-02-15,21825.765658831064,64
2022-12-13,2023-01-24,10034.874099051995,42
2022-12-13,2023-02-26,9344.629539051537,75
2022-12-13,2023-01-24,10034.874099051995,42
2022-12-13,2023-01-09,15051.12520238884,27
2022-12-13,2023-03-02,9199.593704197247,79
2022-12-13,2023-01-09,15051.12520238884,27
2022-12-13,2023-02-20,10150.173971084703,69
2022-12-13,2023-02-13,8862.931819355268,62
2022-12-13,2023-03-01,9611.364437984113,78
2022-12-13,2023-02-26,9344.629539051537,75
2022-12-13,2023-02-01,6093.444784130946,50
2022-12-13,2023-01-09,14318.633587270106,27
2022-12-13,2023-05-16,7314.610975984189,154
2022-12-13,2023-02-15,21825.765658831064,64
2022-12-13,2023-02-15,21825.765658831064,64
2022-12-13,2023-01-23,11550.98366881178,41
